lat,lon,time,mss,surface type,range,altitude,geophysical quality flag,pass number,day,month,year
39.76737594604492,52.05841064453125,535885984.0,-45.99319839477539,1.0,1346444.0,1346394.0,127.0,91.0,24,12,2016
39.72112274169922,52.091331481933594,535885984.0,-46.001800537109375,1.0,1346430.125,1346380.125,127.0,91.0,24,12,2016
39.67485809326172,52.124202728271484,535885984.0,-45.98030090332031,1.0,1346416.25,1346366.25,127.0,91.0,24,12,2016
39.628578186035156,52.15702438354492,535885984.0,-45.922698974609375,1.0,1346402.25,1346352.375,127.0,91.0,24,12,2016
39.58229064941406,52.189796447753906,535885984.0,-45.843101501464844,1.0,1346388.25,1346338.5,127.0,91.0,24,12,2016
39.535987854003906,52.22251892089844,535885984.0,-45.74570083618164,1.0,1346374.375,1346324.625,127.0,91.0,24,12,2016
39.48967361450195,52.255191802978516,535885984.0,-45.623199462890625,1.0,1346360.375,1346310.75,127.0,91.0,24,12,2016
39.4433479309082,52.28781509399414,535885984.0,-45.489498138427734,1.0,1346346.25,1346296.875,127.0,91.0,24,12,2016
39.397010803222656,52.32039260864258,535885984.0,-45.34360122680664,1.0,1346332.25,1346283.0,127.0,91.0,24,12,2016
39.35065841674805,52.35292053222656,535885984.0,-45.192298889160156,1.0,1346318.25,1346269.125,127.0,91.0,24,12,2016
39.304298400878906,52.385398864746094,535885984.0,-45.02470016479492,1.0,1346304.25,1346255.25,127.0,91.0,24,12,2016
39.2579231262207,52.41782760620117,535885984.0,-44.8489990234375,1.0,1346290.25,1346241.5,127.0,91.0,24,12,2016
39.2115364074707,52.45021057128906,535885984.0,-44.655799865722656,1.0,1346276.125,1346227.625,127.0,91.0,24,12,2016
39.165138244628906,52.4825439453125,535885984.0,-44.45429992675781,1.0,1346262.125,1346213.75,127.0,91.0,24,12,2016
39.11872863769531,52.51483154296875,535885984.0,-44.25299835205078,1.0,1346248.0,1346199.875,127.0,91.0,24,12,2016
39.07230758666992,52.54706954956055,535885984.0,-44.039798736572266,1.0,1346234.0,1346186.0,127.0,91.0,24,12,2016
39.025875091552734,52.579261779785156,535885984.0,-43.82080078125,1.0,1346219.875,1346172.125,127.0,91.0,24,12,2016
38.97943115234375,52.61140441894531,535885984.0,-43.601600646972656,1.0,1346205.75,1346158.375,127.0,91.0,24,12,2016
38.9329719543457,52.643497467041016,535885984.0,-43.3828010559082,1.0,1346191.75,1346144.5,127.0,91.0,24,12,2016
38.886505126953125,52.6755485534668,535885984.0,-43.17409896850586,1.0,1346177.625,1346130.625,127.0,91.0,24,12,2016
38.840023040771484,52.707550048828125,535885984.0,-42.9453010559082,1.0,1346163.625,1346116.75,127.0,91.0,24,12,2016
38.79353332519531,52.739501953125,535885984.0,-42.7328987121582,1.0,1346149.5,1346103.0,127.0,91.0,24,12,2016
38.74702835083008,52.77141189575195,535885984.0,-42.528099060058594,1.0,1346135.5,1346089.125,127.0,91.0,24,12,2016
